customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01141,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,71.21,3352.1,No
CUST-01142,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,29.71,48.91,No
CUST-01143,Female,1,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.48,4391.22,No
CUST-01144,Male,1,No,No,26,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.61,1902.58,No
CUST-01145,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,111.69,4376.95,Yes
CUST-01146,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),64.55,1096.3,No
CUST-01147,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,82.63,2150.17,No
CUST-01148,Female,0,No,No,10,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),75.49,772.61,No
CUST-01149,Male,1,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.72,1425.61,No
CUST-01150,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),36.63,659.23,No
CUST-01151,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.68,541.98,No
CUST-01152,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.83,3956.78,No
CUST-01153,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.5,94.26,Yes
CUST-01154,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),109.72,4067.62,No
CUST-01155,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),48.0,197.69,No
CUST-01156,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,28.25,984.38,No
CUST-01157,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,52.75,3529.18,Yes
CUST-01158,Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),24.77,1396.83,No
CUST-01159,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,96.91,1841.24,No
CUST-01160,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.76,122.37,Yes
CUST-01161,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.5,2437.23,No
CUST-01162,Male,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.95,1737.14,No
CUST-01163,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,46.14,1252.55,No
CUST-01164,Female,1,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,68.65,3570.52,No
CUST-01165,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.15,3978.28,Yes
CUST-01166,Female,1,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.86,531.09,No
CUST-01167,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),52.16,2118.48,No
CUST-01168,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,117.28,3985.24,No
CUST-01169,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.65,2004.11,No
CUST-01170,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.28,7368.76,No
CUST-01171,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),21.52,1148.65,No
CUST-01172,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.57,2698.15,No
CUST-01173,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),73.69,678.85,Yes
CUST-01174,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.6,2157.25,No
CUST-01175,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),55.66,669.23,No
CUST-01176,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.03,2987.29,No
CUST-01177,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,112.15,4056.68,Yes
CUST-01178,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,56.99,3426.69,No
CUST-01179,Male,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,28.68,568.68,No
CUST-01180,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,90.77,195.56,No
CUST-01181,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.02,485.34,No
CUST-01182,Female,1,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,60.92,4218.57,No
CUST-01183,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.56,1536.53,Yes
CUST-01184,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.78,671.02,Yes
CUST-01185,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,81.77,995.06,No
CUST-01186,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,111.53,1220.14,No
CUST-01187,Female,1,No,No,65,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),23.91,1551.62,No
CUST-01188,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.5,951.62,No
CUST-01189,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,108.72,6962.2,No
CUST-01190,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.07,5013.11,No
CUST-01191,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,37.05,2213.79,No
CUST-01192,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,35.08,881.48,No
CUST-01193,Male,1,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),101.34,1413.35,Yes
CUST-01194,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),73.84,1535.55,No
CUST-01195,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,104.89,6709.71,No
CUST-01196,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,110.69,2761.5,No
CUST-01197,Female,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,25.02,501.67,No
CUST-01198,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),115.95,2663.79,No
CUST-01199,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.36,1368.77,No
CUST-01200,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.28,3165.1,Yes
CUST-01201,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,81.66,1223.61,No
CUST-01202,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,48.82,2004.02,No
CUST-01203,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.54,2434.23,No
CUST-01204,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.1,3429.54,No
CUST-01205,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,112.14,4486.11,No
CUST-01206,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.06,1708.63,No
CUST-01207,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),20.82,258.83,Yes
CUST-01208,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.3,764.52,Yes
CUST-01209,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.1,952.17,Yes
CUST-01210,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.34,4526.86,No
CUST-01211,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.15,145.88,No
CUST-01212,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,115.77,6260.9,No
CUST-01213,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.61,318.41,No
CUST-01214,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,71.82,3082.42,No
CUST-01215,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,40.85,1170.72,No
CUST-01216,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.71,2990.27,No
CUST-01217,Female,0,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.32,4042.57,No
CUST-01218,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.18,1709.1,Yes
CUST-01219,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.32,1371.75,No
CUST-01220,Male,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,23.21,1326.52,No
CUST-01221,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.72,231.08,Yes
CUST-01222,Female,1,No,No,60,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,104.71,6274.38,Yes
CUST-01223,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),88.98,1611.78,No
CUST-01224,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,95.71,2579.57,No
CUST-01225,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,30.39,177.69,No
CUST-01226,Female,0,No,No,44,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),22.97,989.32,Yes
CUST-01227,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,19.74,1216.44,No
CUST-01228,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.7,2535.28,No
CUST-01229,Female,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,68.59,1008.08,No
CUST-01230,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.18,132.31,No
CUST-01231,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.01,1483.03,Yes
CUST-01232,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.55,3634.79,Yes
CUST-01233,Male,1,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.26,1888.08,No
CUST-01234,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),99.81,493.24,No
CUST-01235,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.78,2891.34,No
CUST-01236,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),21.03,1185.69,No
CUST-01237,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.2,2467.71,No
CUST-01238,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.88,1291.23,No
CUST-01239,Male,0,No,Yes,40,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.06,2999.75,No
CUST-01240,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,55.97,3034.01,No
CUST-01241,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.92,1186.78,No
CUST-01242,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,66.65,2398.06,No
CUST-01243,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),56.53,895.02,No
CUST-01244,Male,1,Yes,No,31,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.86,3156.56,No
CUST-01245,Male,0,No,Yes,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,40.88,1072.66,No
CUST-01246,Female,1,No,No,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,31.81,766.58,No
CUST-01247,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,102.53,4702.79,No
CUST-01248,Female,0,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,42.58,891.97,No
CUST-01249,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),21.26,1280.32,Yes
CUST-01250,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,57.09,2449.17,No
CUST-01251,Male,1,No,Yes,19,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,100.72,1909.3,Yes
CUST-01252,Female,0,No,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),61.62,3021.96,No
CUST-01253,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.48,3006.5,No
CUST-01254,Female,1,No,Yes,46,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,22.77,1056.66,No
CUST-01255,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,89.82,6384.95,Yes
CUST-01256,Female,1,No,No,50,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.71,2641.17,No
CUST-01257,Female,1,No,Yes,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.59,4939.56,No
CUST-01258,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.51,2267.11,Yes
CUST-01259,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.22,918.43,No
CUST-01260,Male,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.54,5271.85,No
CUST-01261,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.89,1716.58,No
CUST-01262,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),47.7,965.57,No
CUST-01263,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,77.14,1097.23,No
CUST-01264,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.12,2.25,No
CUST-01265,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),115.11,1020.17,No
CUST-01266,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,70.94,1558.5,No
CUST-01267,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,25.47,433.7,No
CUST-01268,Female,0,No,No,57,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,114.56,6530.08,No
CUST-01269,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.5,4381.41,No
CUST-01270,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),28.35,1443.4,No
CUST-01271,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,116.19,5222.78,No
CUST-01272,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,46.33,557.59,No
CUST-01273,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),84.34,1348.01,No
CUST-01274,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,32.56,2141.47,No
CUST-01275,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,90.68,5423.18,No
CUST-01276,Female,1,No,Yes,64,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),116.61,7470.36,No
CUST-01277,Male,1,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,117.49,6100.84,No
CUST-01278,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),30.75,112.94,No
CUST-01279,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.64,2956.73,No
CUST-01280,Female,0,No,Yes,44,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.09,3729.34,No
CUST-01281,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.95,5448.81,No
CUST-01282,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,51.65,211.82,No
CUST-01283,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.58,1935.04,No
CUST-01284,Male,1,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.52,3158.3,No
CUST-01285,Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.42,5824.94,Yes
CUST-01286,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.72,6786.84,Yes
CUST-01287,Female,0,Yes,No,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),43.18,2695.4,No
CUST-01288,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,75.85,3271.37,No
CUST-01289,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,30.72,831.2,No
CUST-01290,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),19.33,1324.43,No
CUST-01291,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,79.62,939.48,No
CUST-01292,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.86,4302.53,No
CUST-01293,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.56,3186.7,No
